Index,Row,Col,R,G,B
5328,53,28,56,108,52
5329,53,29,55,107,53
5330,53,30,56,108,54
5331,53,31,56,108,53
5332,53,32,55,109,53
5333,53,33,53,111,54
5334,53,34,54,111,53
5335,53,35,53,110,54
5336,53,36,55,110,59
5337,53,37,57,109,58
5338,53,38,59,110,54
5339,53,39,57,112,54
5340,53,40,52,112,60
5341,53,41,55,110,58
5342,53,42,56,110,57
5343,53,43,56,110,58
5344,53,44,57,110,57
5345,53,45,53,113,55
5346,53,46,56,112,55
5347,53,47,53,111,59
5348,53,48,55,111,60
5349,53,49,56,112,59
5350,53,50,53,114,57
5351,53,51,52,115,57
5352,53,52,55,113,58
5353,53,53,56,113,57
5354,53,54,58,113,57
5355,53,55,57,114,60
5356,53,56,58,114,62
5357,53,57,60,113,61
5358,53,58,60,114,62
5359,53,59,61,116,61
5360,53,60,61,115,61
5361,53,61,59,116,60
5362,53,62,57,118,61
5363,53,63,57,117,61
5364,53,64,61,115,62
5365,53,65,62,116,65
5366,53,66,58,118,64
5367,53,67,56,121,67
5368,53,68,59,119,66
5369,53,69,59,120,61
5370,53,70,60,122,60
5371,53,71,60,122,63
5372,53,72,60,121,62
5373,53,73,60,122,64
5374,53,74,63,120,64
5375,53,75,63,119,64
5376,53,76,57,122,64
5377,53,77,56,121,61
5378,53,78,59,121,60
5379,53,79,62,119,62
5380,53,80,62,119,62
5381,53,81,62,118,59
5382,53,82,59,121,60
5383,53,83,56,120,63
5384,53,84,62,117,60
5385,53,85,61,118,56
5386,53,86,59,119,56
5387,53,87,57,116,60
5388,53,88,59,114,61
5389,53,89,59,114,55
5390,53,90,59,115,56
5391,53,91,58,114,59
5392,53,92,54,114,61
5393,53,93,54,112,61
5394,53,94,56,113,58
5395,53,95,56,113,55
5396,53,96,52,114,58
5397,53,97,53,114,55
5398,53,98,56,111,57
5399,53,99,56,113,56
5400,54,0,49,100,49
5401,54,1,48,102,51
5402,54,2,48,101,53
5403,54,3,46,104,52
5404,54,4,48,104,51
5405,54,5,52,102,53
5406,54,6,53,103,52
5407,54,7,52,104,50
5408,54,8,53,106,49
5409,54,9,51,108,52
5410,54,10,52,109,52
5411,54,11,53,109,54
5412,54,12,57,108,51
5413,54,13,58,108,50
5414,54,14,56,107,54
5415,54,15,60,105,53
5416,54,16,59,105,54
5417,54,17,57,107,54
5418,54,18,58,107,51
5419,54,19,57,108,52
5420,54,20,56,108,53
5421,54,21,54,109,55
5422,54,22,53,109,53
5423,54,23,56,103,53
5424,54,24,54,106,56
5425,54,25,51,108,57
5426,54,26,50,110,53
5427,54,27,52,109,51
5428,54,28,56,108,50
5429,54,29,56,107,51
5430,54,30,54,108,55
5431,54,31,54,109,57
5432,54,32,52,109,59
5433,54,33,50,111,60
5434,54,34,52,111,56
5435,54,35,52,110,58
5436,54,36,54,111,58
5437,54,37,54,110,58
5438,54,38,57,110,57
5439,54,39,56,110,56
5440,54,40,55,110,59
5441,54,41,56,109,58
5442,54,42,55,111,56
5443,54,43,51,112,57
5444,54,44,56,111,55
5445,54,45,58,111,55
5446,54,46,56,110,56
5447,54,47,49,115,59
5448,54,48,54,112,58
5449,54,49,55,113,58
5450,54,50,52,113,59
5451,54,51,54,113,59
5452,54,52,54,113,57
5453,54,53,56,113,54
5454,54,54,57,113,60
5455,54,55,58,114,59
5456,54,56,63,110,55
5457,54,57,59,114,60
5458,54,58,58,115,61
5459,54,59,59,116,59
5460,54,60,58,117,59
5461,54,61,55,117,60
5462,54,62,56,118,63
5463,54,63,56,116,64
5464,54,64,55,116,64
5465,54,65,60,116,63
5466,54,66,60,119,64
5467,54,67,58,121,64
5468,54,68,63,119,60
5469,54,69,63,119,60
5470,54,70,64,120,57
5471,54,71,63,121,61
5472,54,72,64,118,61
5473,54,73,63,119,61
5474,54,74,64,118,63
5475,54,75,61,119,66
5476,54,76,61,120,65
5477,54,77,64,120,59
5478,54,78,63,120,58
5479,54,79,63,120,58
5480,54,80,64,117,58
5481,54,81,64,117,60
5482,54,82,59,122,59
5483,54,83,57,122,58
5484,54,84,61,119,59
5485,54,85,63,116,58
5486,54,86,59,117,56
5487,54,87,56,116,57
5488,54,88,56,113,59
5489,54,89,58,114,58
5490,54,90,58,114,59
5491,54,91,58,114,57
5492,54,92,53,116,56
5493,54,93,55,113,59
5494,54,94,55,111,56
5495,54,95,55,112,58
5496,54,96,51,115,59
5497,54,97,50,114,60
5498,54,98,52,114,58
5499,54,99,59,112,53
5500,55,0,54,97,45
5501,55,1,51,100,51
5502,55,2,51,99,50
5503,55,3,48,102,52
5504,55,4,49,102,52
5505,55,5,53,101,52
5506,55,6,53,104,52
5507,55,7,50,106,49
5508,55,8,50,108,51
5509,55,9,50,109,52
5510,55,10,53,108,54
5511,55,11,57,107,55
5512,55,12,59,106,53
5513,55,13,59,105,52
5514,55,14,59,106,54
5515,55,15,63,105,50
5516,55,16,61,104,52
5517,55,17,59,105,53
5518,55,18,59,107,54
5519,55,19,56,109,54
5520,55,20,57,109,47
5521,55,21,56,108,49
5522,55,22,53,108,55
5523,55,23,51,109,57
5524,55,24,54,107,55
5525,55,25,57,107,52
5526,55,26,55,107,50
5527,55,27,53,109,51
5528,55,28,55,107,50
5529,55,29,57,106,48
5530,55,30,52,110,54
5531,55,31,54,109,57
5532,55,32,57,107,57
5533,55,33,54,110,57
5534,55,34,52,111,56
5535,55,35,50,111,57
5536,55,36,51,112,57
5537,55,37,51,113,56
5538,55,38,55,112,54
5539,55,39,57,109,55
5540,55,40,57,109,57
5541,55,41,54,110,57
5542,55,42,54,110,57
5543,55,43,55,111,55
5544,55,44,57,112,53
5545,55,45,61,109,52
5546,55,46,63,107,52
5547,55,47,55,110,55
5548,55,48,55,111,56
5549,55,49,56,110,57
5550,55,50,55,112,59
5551,55,51,54,111,58
5552,55,52,56,111,58
5553,55,53,56,111,56
5554,55,54,53,114,60
5555,55,55,54,115,58
5556,55,56,60,112,59
5557,55,57,58,112,61
5558,55,58,59,115,59
5559,55,59,58,115,60
5560,55,60,57,115,59
5561,55,61,56,116,61
5562,55,62,58,115,64
5563,55,63,57,115,64
5564,55,64,58,116,63
5565,55,65,62,117,60
5566,55,66,64,117,57
5567,55,67,62,120,57
5568,55,68,64,119,58
5569,55,69,66,118,56
5570,55,70,65,119,60
5571,55,71,63,120,60
5572,55,72,62,120,62
5573,55,73,62,119,60
5574,55,74,64,118,61
5575,55,75,63,118,61
5576,55,76,62,119,59
5577,55,77,66,120,55
5578,55,78,66,119,54
5579,55,79,66,118,54
5580,55,80,64,117,58
5581,55,81,61,117,61
5582,55,82,59,119,57
5583,55,83,62,118,52
5584,55,84,63,117,54
5585,55,85,62,112,58
5586,55,86,58,114,60
5587,55,87,57,114,60
5588,55,88,58,113,60
5589,55,89,57,112,60
5590,55,90,58,113,59
5591,55,91,61,113,55
5592,55,92,57,113,54
5593,55,93,54,113,57
5594,55,94,55,113,58
5595,55,95,57,110,58
5596,55,96,53,113,58
5597,55,97,52,112,61
5598,55,98,55,111,58
5599,55,99,58,112,54
5600,56,0,49,98,50
5601,56,1,51,97,46
5602,56,2,51,98,49
5603,56,3,49,99,52
5604,56,4,50,98,51
5605,56,5,49,101,52
5606,56,6,50,104,50
5607,56,7,50,105,51
5608,56,8,49,107,52
5609,56,9,52,106,55
5610,56,10,54,104,56
5611,56,11,56,107,56
5612,56,12,55,107,56
5613,56,13,55,106,55
5614,56,14,61,105,47
5615,56,15,64,103,50
5616,56,16,60,106,51
5617,56,17,59,106,52
5618,56,18,57,108,52
5619,56,19,55,110,51
5620,56,20,55,109,51
5621,56,21,59,105,49
5622,56,22,56,106,55
5623,56,23,53,110,54
5624,56,24,56,108,52
5625,56,25,56,106,51
5626,56,26,54,106,52
5627,56,27,56,105,54
5628,56,28,54,107,52
5629,56,29,53,110,51
5630,56,30,55,108,52
5631,56,31,55,109,56
5632,56,32,58,110,56
5633,56,33,57,109,56
5634,56,34,52,112,56
5635,56,35,51,112,57
5636,56,36,52,112,57
5637,56,37,53,113,57
5638,56,38,55,110,55
5639,56,39,55,108,57
5640,56,40,54,109,58
5641,56,41,53,110,57
5642,56,42,54,110,58
5643,56,43,58,109,55
5644,56,44,55,112,54
5645,56,45,60,110,53
5646,56,46,62,108,55
5647,56,47,59,108,57
5648,56,48,55,111,57
5649,56,49,54,111,55
5650,56,50,54,111,57
5651,56,51,52,111,59
5652,56,52,53,110,58
5653,56,53,56,110,59
5654,56,54,54,111,61
5655,56,55,51,115,59
5656,56,56,55,114,57
5657,56,57,55,114,58
5658,56,58,57,114,59
5659,56,59,59,114,61
5660,56,60,58,114,53
5661,56,61,58,115,59
5662,56,62,57,115,61
5663,56,63,59,115,61
5664,56,64,59,117,58
5665,56,65,61,117,55
5666,56,66,64,118,55
5667,56,67,59,120,59
5668,56,68,61,119,61
5669,56,69,63,119,57
5670,56,70,64,119,60
5671,56,71,64,120,61
5672,56,72,61,119,61
5673,56,73,65,117,58
5674,56,74,66,115,59
5675,56,75,63,120,60
5676,56,76,61,120,59
5677,56,77,63,120,57
5678,56,78,64,119,57
5679,56,79,64,115,58
5680,56,80,59,118,60
5681,56,81,59,117,61
5682,56,82,60,116,60
5683,56,83,62,115,63
5684,56,84,62,113,60
5685,56,85,63,112,58
5686,56,86,58,114,56
5687,56,87,58,115,54
5688,56,88,57,114,58
5689,56,89,54,116,57
5690,56,90,57,114,57
5691,56,91,59,113,54
5692,56,92,60,111,57
5693,56,93,59,111,57
5694,56,94,58,110,54
5695,56,95,57,112,54
5696,56,96,55,113,56
5697,56,97,55,111,59
5698,56,98,61,108,58
5699,56,99,60,109,55
5700,57,0,47,98,51
5701,57,1,49,100,47
5702,57,2,45,99,51
5703,57,3,44,99,55
5704,57,4,48,100,52
5705,57,5,48,100,52
5706,57,6,48,104,51
5707,57,7,49,104,51
5708,57,8,50,106,54
5709,57,9,51,104,56
5710,57,10,55,103,55
5711,57,11,56,106,54
5712,57,12,56,106,54
5713,57,13,55,108,52
5714,57,14,59,105,51
5715,57,15,62,105,51
5716,57,16,59,106,52
5717,57,17,60,106,53
5718,57,18,57,109,50
5719,57,19,58,109,50
5720,57,20,59,105,52
5721,57,21,60,103,53
5722,57,22,59,105,53
5723,57,23,54,109,50
5724,57,24,54,108,53
5725,57,25,57,105,56
5726,57,26,54,106,54
5727,57,27,57,106,54
5728,57,28,58,106,55
5729,57,29,57,108,55
5730,57,30,56,109,54
5731,57,31,54,109,54
5732,57,32,55,110,56
5733,57,33,56,110,57
5734,57,34,52,112,57
5735,57,35,50,113,56
5736,57,36,53,112,53
5737,57,37,54,109,57
5738,57,38,54,111,56
5739,57,39,52,109,58
5740,57,40,54,110,57
5741,57,41,56,109,56
5742,57,42,58,108,54
5743,57,43,56,110,55
5744,57,44,56,110,57
5745,57,45,57,109,58
5746,57,46,56,109,57
5747,57,47,58,109,58
5748,57,48,58,109,58
5749,57,49,56,111,56
5750,57,50,58,109,57
5751,57,51,54,111,56
5752,57,52,54,109,59
5753,57,53,57,109,58
5754,57,54,58,108,60
5755,57,55,56,113,58
5756,57,56,55,114,58
5757,57,57,57,113,59
5758,57,58,58,113,56
5759,57,59,60,114,58
5760,57,60,58,114,57
5761,57,61,60,113,58
5762,57,62,60,114,57
5763,57,63,61,113,58
5764,57,64,60,115,57
5765,57,65,57,117,58
5766,57,66,57,118,60
5767,57,67,58,118,61
5768,57,68,58,119,63
5769,57,69,60,119,62
5770,57,70,62,118,61
5771,57,71,63,118,62
5772,57,72,63,118,62
5773,57,73,62,118,61
5774,57,74,60,117,64
5775,57,75,60,119,62
5776,57,76,63,119,59
5777,57,77,64,118,58
5778,57,78,62,119,57
5779,57,79,61,118,58
5780,57,80,59,118,59
5781,57,81,59,117,57
5782,57,82,59,115,60
5783,57,83,63,111,61
5784,57,84,63,111,62
5785,57,85,65,112,59
5786,57,86,60,114,56
5787,57,87,59,113,55
5788,57,88,58,113,59
5789,57,89,57,113,57
5790,57,90,58,113,58
5791,57,91,60,113,56
5792,57,92,61,112,56
5793,57,93,60,111,56
5794,57,94,59,111,54
5795,57,95,58,112,56
5796,57,96,61,109,55
5797,57,97,62,107,57
5798,57,98,62,108,58
5799,57,99,59,109,59
5800,58,0,46,98,50
5801,58,1,47,100,48
5802,58,2,45,101,48
5803,58,3,46,100,46
5804,58,4,50,100,51
5805,58,5,48,100,51
5806,58,6,47,103,49
5807,58,7,48,103,53
5808,58,8,49,103,56
5809,58,9,52,103,56
5810,58,10,52,102,57
5811,58,11,58,103,48
5812,58,12,55,105,52
5813,58,13,56,105,50
5814,58,14,57,106,48
5815,58,15,54,108,53
5816,58,16,57,106,55
5817,58,17,57,107,51
5818,58,18,57,107,48
5819,58,19,57,106,48
5820,58,20,61,104,50
5821,58,21,61,103,54
5822,58,22,58,104,54
5823,58,23,54,106,56
5824,58,24,52,107,58
5825,58,25,55,105,57
5826,58,26,55,107,55
5827,58,27,56,107,53
5828,58,28,58,107,53
5829,58,29,56,108,53
5830,58,30,55,109,53
5831,58,31,56,108,53
5832,58,32,57,107,54
5833,58,33,53,110,58
5834,58,34,53,110,60
5835,58,35,52,111,58
5836,58,36,55,112,54
5837,58,37,55,110,55
5838,58,38,55,111,56
5839,58,39,55,110,59
5840,58,40,55,109,59
5841,58,41,55,111,58
5842,58,42,57,109,54
5843,58,43,54,110,56
5844,58,44,57,109,56
5845,58,45,56,110,55
5846,58,46,56,109,56
5847,58,47,55,110,57
5848,58,48,57,110,54
5849,58,49,57,110,55
5850,58,50,58,109,55
5851,58,51,54,109,56
5852,58,52,55,109,58
5853,58,53,58,109,55
5854,58,54,57,109,59
5855,58,55,56,111,59
5856,58,56,55,113,60
5857,58,57,58,113,59
5858,58,58,58,114,56
5859,58,59,61,113,54
5860,58,60,62,111,55
5861,58,61,58,114,57
5862,58,62,60,112,59
5863,58,63,63,112,54
5864,58,64,59,116,56
5865,58,65,60,116,57
5866,58,66,59,116,58
5867,58,67,58,117,62
5868,58,68,58,119,63
5869,58,69,59,119,61
5870,58,70,59,119,64
5871,58,71,62,118,62
5872,58,72,62,118,59
5873,58,73,54,122,62
5874,58,74,58,118,60
5875,58,75,62,116,58
5876,58,76,62,117,60
5877,58,77,63,117,58
5878,58,78,63,116,60
5879,58,79,61,115,60
5880,58,80,61,117,58
5881,58,81,60,117,58
5882,58,82,62,114,57
5883,58,83,62,113,61
5884,58,84,61,112,61
5885,58,85,64,111,58
5886,58,86,61,114,53
5887,58,87,58,115,54
5888,58,88,57,114,57
5889,58,89,59,112,58
5890,58,90,60,111,58
5891,58,91,61,111,56
5892,58,92,61,112,55
5893,58,93,59,111,54
5894,58,94,58,112,56
5895,58,95,59,110,57
5896,58,96,62,108,55
5897,58,97,62,108,55
5898,58,98,58,109,57
5899,58,99,55,110,62
5900,59,0,47,98,44
5901,59,1,47,99,48
5902,59,2,45,102,50
5903,59,3,47,101,51
5904,59,4,50,99,51
5905,59,5,52,99,50
5906,59,6,53,101,46
5907,59,7,52,102,49
5908,59,8,52,101,53
5909,59,9,51,103,54
5910,59,10,52,104,55
5911,59,11,55,104,49
5912,59,12,54,104,51
5913,59,13,55,106,50
5914,59,14,54,107,46
5915,59,15,54,107,51
5916,59,16,54,106,53
5917,59,17,53,108,50
5918,59,18,54,107,50
5919,59,19,59,104,51
5920,59,20,58,105,49
5921,59,21,57,105,52
5922,59,22,54,105,56
5923,59,23,55,106,55
5924,59,24,54,107,56
5925,59,25,50,108,57
5926,59,26,51,108,54
5927,59,27,54,107,53
5928,59,28,55,107,55
5929,59,29,55,108,55
5930,59,30,54,108,55
5931,59,31,56,107,55
5932,59,32,57,108,57
5933,59,33,56,108,57
5934,59,34,56,107,60
5935,59,35,55,109,58
5936,59,36,57,109,54
5937,59,37,56,111,54
5938,59,38,55,114,56
5939,59,39,53,111,59
5940,59,40,55,109,60
5941,59,41,58,109,57
5942,59,42,55,108,57
5943,59,43,55,109,58
5944,59,44,58,108,55
5945,59,45,58,108,55
5946,59,46,54,109,56
5947,59,47,50,112,54
5948,59,48,55,111,54
5949,59,49,56,110,55
5950,59,50,55,109,54
5951,59,51,54,108,58
5952,59,52,53,110,58
5953,59,53,54,111,57
5954,59,54,54,109,57
5955,59,55,56,110,58
5956,59,56,55,111,60
5957,59,57,52,114,60
5958,59,58,55,113,57
5959,59,59,60,111,59
5960,59,60,63,110,57
5961,59,61,60,113,60
5962,59,62,58,113,60
5963,59,63,55,114,60
5964,59,64,57,116,54
5965,59,65,64,115,56
5966,59,66,62,114,61
5967,59,67,60,115,61
5968,59,68,61,116,60
5969,59,69,61,116,59
5970,59,70,60,119,61
5971,59,71,57,121,60
5972,59,72,58,121,61
5973,59,73,57,119,60
5974,59,74,62,117,57
5975,59,75,65,115,56
5976,59,76,62,116,62
5977,59,77,63,116,61
5978,59,78,62,116,59
5979,59,79,60,116,61
5980,59,80,62,116,59
5981,59,81,62,114,60
5982,59,82,59,115,59
5983,59,83,60,114,60
5984,59,84,57,117,59
5985,59,85,61,113,55
5986,59,86,60,114,55
5987,59,87,60,114,54
5988,59,88,59,113,54
5989,59,89,58,113,57
5990,59,90,59,111,55
5991,59,91,60,109,59
5992,59,92,57,110,58
5993,59,93,55,109,58
5994,59,94,54,112,57
5995,59,95,57,111,56
5996,59,96,61,109,53
5997,59,97,58,109,59
5998,59,98,53,112,60
5999,59,99,51,110,59
6000,60,0,46,99,46
6001,60,1,47,99,48
6002,60,2,44,102,51
6003,60,3,46,100,51
6004,60,4,48,98,53
6005,60,5,50,99,53
6006,60,6,53,100,49
6007,60,7,55,100,48
6008,60,8,54,100,50
6009,60,9,49,104,53
6010,60,10,47,107,53
6011,60,11,51,106,50
6012,60,12,53,104,51
6013,60,13,57,105,51
6014,60,14,57,105,49
6015,60,15,55,105,51
6016,60,16,55,105,53
6017,60,17,51,107,54
6018,60,18,55,104,56
6019,60,19,55,103,55
6020,60,20,52,106,55
6021,60,21,52,104,55
6022,60,22,51,106,56
6023,60,23,53,107,53
6024,60,24,54,107,53
6025,60,25,52,109,54
6026,60,26,51,108,52
6027,60,27,54,107,48
6028,60,28,56,106,49
6029,60,29,55,108,55
6030,60,30,57,108,54
6031,60,31,62,106,51
6032,60,32,57,107,51
6033,60,33,55,109,58
6034,60,34,59,107,55
6035,60,35,59,108,54
6036,60,36,57,108,56
6037,60,37,57,110,56
6038,60,38,55,111,56
6039,60,39,55,110,58
6040,60,40,57,107,60
6041,60,41,61,106,59
6042,60,42,56,107,58
6043,60,43,53,108,59
6044,60,44,56,107,56
6045,60,45,56,108,57
6046,60,46,56,108,56
6047,60,47,54,109,56
6048,60,48,52,111,54
6049,60,49,53,109,54
6050,60,50,55,109,54
6051,60,51,56,110,53
6052,60,52,57,108,56
6053,60,53,56,108,59
6054,60,54,54,110,56
6055,60,55,53,111,54
6056,60,56,55,111,56
6057,60,57,51,114,59
6058,60,58,54,113,58
6059,60,59,57,112,59
6060,60,60,62,111,51
6061,60,61,61,111,59
6062,60,62,56,114,63
6063,60,63,53,116,63
6064,60,64,55,116,60
6065,60,65,62,114,56
6066,60,66,63,114,64
6067,60,67,62,114,62
6068,60,68,64,114,58
6069,60,69,63,116,57
6070,60,70,60,118,59
6071,60,71,60,119,59
6072,60,72,60,118,58
6073,60,73,58,118,60
6074,60,74,56,118,60
6075,60,75,61,116,58
6076,60,76,60,115,61
6077,60,77,63,114,64
6078,60,78,64,115,62
6079,60,79,61,115,59
6080,60,80,64,113,59
6081,60,81,64,113,60
6082,60,82,61,113,60
6083,60,83,60,116,56
6084,60,84,57,116,54
6085,60,85,59,115,53
6086,60,86,59,114,54
6087,60,87,58,113,54
6088,60,88,60,112,54
6089,60,89,59,111,53
6090,60,90,57,112,57
6091,60,91,57,110,57
6092,60,92,57,110,59
6093,60,93,58,110,57
6094,60,94,55,110,57
6095,60,95,55,110,57
6096,60,96,58,111,54
6097,60,97,55,111,55
6098,60,98,53,111,58
6099,60,99,54,109,61
6100,61,0,45,100,47
6101,61,1,44,100,49
6102,61,2,47,97,49
6103,61,3,47,101,51
6104,61,4,46,100,54
6105,61,5,46,101,55
6106,61,6,52,99,52
6107,61,7,53,100,48
6108,61,8,55,101,51
6109,61,9,54,104,50
6110,61,10,52,105,48
6111,61,11,54,102,51
6112,61,12,52,103,51
6113,61,13,55,104,52
6114,61,14,55,103,52
6115,61,15,55,103,52
6116,61,16,55,103,52
6117,61,17,51,104,55
6118,61,18,54,104,57
6119,61,19,51,106,56
6120,61,20,52,105,55
6121,61,21,54,104,53
6122,61,22,53,106,51
6123,61,23,49,108,53
6124,61,24,51,108,53
6125,61,25,54,105,51
6126,61,26,57,105,47
6127,61,27,59,107,45
6128,61,28,58,107,44
6129,61,29,56,108,51
6130,61,30,57,107,51
6131,61,31,61,104,52
6132,61,32,57,106,55
6133,61,33,60,107,56
6134,61,34,62,108,56
6135,61,35,58,108,54
6136,61,36,55,110,58
6137,61,37,58,108,58
6138,61,38,57,109,57
6139,61,39,52,109,60
6140,61,40,55,107,61
6141,61,41,60,104,58
6142,61,42,59,105,57
6143,61,43,54,107,60
6144,61,44,57,106,55
6145,61,45,57,106,59
6146,61,46,58,107,54
6147,61,47,57,107,53
6148,61,48,52,110,56
6149,61,49,54,108,54
6150,61,50,55,109,52
6151,61,51,57,109,53
6152,61,52,57,107,56
6153,61,53,57,106,57
6154,61,54,57,108,56
6155,61,55,58,110,54
6156,61,56,55,111,57
6157,61,57,54,111,56
6158,61,58,56,112,56
6159,61,59,56,112,57
6160,61,60,58,112,57
6161,61,61,56,113,59
6162,61,62,56,113,59
6163,61,63,56,114,59
6164,61,64,57,115,57
6165,61,65,59,116,60
6166,61,66,63,114,62
6167,61,67,64,114,59
6168,61,68,62,115,59
6169,61,69,61,118,58
6170,61,70,62,117,58
6171,61,71,64,116,58
6172,61,72,64,118,56
6173,61,73,63,117,58
6174,61,74,59,116,59
6175,61,75,59,115,61
6176,61,76,61,114,64
6177,61,77,62,114,64
6178,61,78,65,114,61
6179,61,79,64,113,60
6180,61,80,60,114,64
6181,61,81,61,112,63
6182,61,82,61,113,58
6183,61,83,62,114,55
6184,61,84,62,113,56
6185,61,85,61,114,52
6186,61,86,59,114,52
6187,61,87,59,112,55
6188,61,88,60,111,55
6189,61,89,60,109,53
6190,61,90,59,111,52
6191,61,91,57,112,54
6192,61,92,58,112,54
6193,61,93,58,111,55
6194,61,94,56,111,56
6195,61,95,55,108,58
6196,61,96,57,109,59
6197,61,97,57,109,55
6198,61,98,53,109,58
6199,61,99,55,106,62
6200,62,0,43,102,51
6201,62,1,41,100,51
6202,62,2,46,101,48
6203,62,3,49,100,48
6204,62,4,50,102,50
6205,62,5,48,103,52
6206,62,6,48,102,55
6207,62,7,49,101,54
6208,62,8,53,101,54
6209,62,9,54,102,52
6210,62,10,55,102,49
6211,62,11,52,103,52
6212,62,12,51,102,56
6213,62,13,55,102,54
6214,62,14,54,102,52
6215,62,15,55,103,52
6216,62,16,56,102,51
6217,62,17,50,105,54
6218,62,18,48,108,55
6219,62,19,46,109,54
6220,62,20,53,104,55
6221,62,21,53,104,54
6222,62,22,49,105,50
6223,62,23,49,106,52
6224,62,24,52,106,49
6225,62,25,56,103,52
6226,62,26,59,101,52
6227,62,27,57,107,47
6228,62,28,56,109,43
6229,62,29,56,108,46
6230,62,30,56,109,51
6231,62,31,60,107,53
6232,62,32,59,106,52
6233,62,33,59,108,52
6234,62,34,58,109,50
6235,62,35,57,109,53
6236,62,36,58,109,55
6237,62,37,60,107,57
6238,62,38,56,108,54
6239,62,39,53,107,59
6240,62,40,53,107,61
6241,62,41,58,108,57
6242,62,42,57,107,54
6243,62,43,56,106,55
6244,62,44,58,106,54
6245,62,45,55,107,58
6246,62,46,58,106,53
6247,62,47,57,107,54
6248,62,48,53,107,54
6249,62,49,55,109,50
6250,62,50,53,110,52
6251,62,51,51,108,54
6252,62,52,51,110,58
6253,62,53,56,108,57
6254,62,54,58,106,60
6255,62,55,56,106,60
6256,62,56,49,113,59
6257,62,57,53,112,56
6258,62,58,56,110,56
6259,62,59,58,110,59
6260,62,60,55,112,62
6261,62,61,59,111,59
6262,62,62,58,112,58
6263,62,63,59,113,58
6264,62,64,63,113,53
6265,62,65,59,117,56
6266,62,66,61,115,57
6267,62,67,63,113,58
6268,62,68,62,115,58
6269,62,69,64,114,58
6270,62,70,63,114,61
6271,62,71,61,116,59
6272,62,72,62,115,61
6273,62,73,63,114,59
6274,62,74,63,115,56
6275,62,75,63,114,60
6276,62,76,59,113,67
6277,62,77,60,114,62
6278,62,78,65,115,58
6279,62,79,63,113,60
6280,62,80,58,114,62
6281,62,81,57,114,61
6282,62,82,58,112,60
6283,62,83,62,112,57
6284,62,84,63,110,60
6285,62,85,63,111,53
6286,62,86,60,111,53
6287,62,87,60,110,56
6288,62,88,62,110,54
6289,62,89,64,110,51
6290,62,90,61,111,51
6291,62,91,59,111,53
6292,62,92,58,112,55
6293,62,93,58,112,53
6294,62,94,58,107,54
6295,62,95,58,108,58
6296,62,96,57,107,61
6297,62,97,59,107,58
6298,62,98,55,108,58
6299,62,99,55,105,63
6300,63,0,43,101,50
6301,63,1,40,103,53
6302,63,2,47,100,49
6303,63,3,50,99,52
6304,63,4,50,103,50
6305,63,5,50,103,51
6306,63,6,48,104,54
6307,63,7,52,101,55
6308,63,8,55,101,54
6309,63,9,54,101,54
6310,63,10,51,103,54
6311,63,11,46,105,57
6312,63,12,51,103,56
6313,63,13,52,102,60
6314,63,14,54,104,55
6315,63,15,51,106,48
6316,63,16,53,104,52
6317,63,17,54,103,54
6318,63,18,51,106,54
6319,63,19,53,105,55
6320,63,20,53,103,54
6321,63,21,53,103,53
6322,63,22,53,102,51
6323,63,23,52,101,50
6324,63,24,53,105,48
6325,63,25,57,103,50
6326,63,26,59,102,53
6327,63,27,57,105,48
6328,63,28,54,107,50
6329,63,29,55,108,52
6330,63,30,58,107,54
6331,63,31,60,106,52
6332,63,32,60,108,48
6333,63,33,58,108,50
6334,63,34,58,107,52
6335,63,35,58,108,53
6336,63,36,59,108,54
6337,63,37,58,108,53
6338,63,38,59,106,53
6339,63,39,60,105,55
6340,63,40,57,105,57
6341,63,41,55,109,55
6342,63,42,59,109,52
6343,63,43,58,106,52
6344,63,44,55,107,55
6345,63,45,52,108,58
6346,63,46,55,106,57
6347,63,47,58,105,56
6348,63,48,60,103,54
6349,63,49,60,106,51
6350,63,50,57,107,52
6351,63,51,52,110,51
6352,63,52,51,110,56
6353,63,53,58,107,56
6354,63,54,60,106,55
6355,63,55,59,106,56
6356,63,56,53,113,58
6357,63,57,52,113,58
6358,63,58,56,108,59
6359,63,59,60,108,60
6360,63,60,60,111,58
6361,63,61,60,112,57
6362,63,62,57,114,57
6363,63,63,58,114,56
6364,63,64,59,115,55
6365,63,65,59,116,55
6366,63,66,60,114,59
6367,63,67,61,112,61
6368,63,68,63,112,59
6369,63,69,66,111,57
6370,63,70,62,113,63
6371,63,71,60,115,63
6372,63,72,61,114,63
6373,63,73,61,115,60
6374,63,74,62,116,59
6375,63,75,63,113,60
6376,63,76,63,112,63
6377,63,77,57,116,63
6378,63,78,58,116,58
6379,63,79,61,115,57
6380,63,80,58,114,57
6381,63,81,59,113,58
6382,63,82,60,112,58
6383,63,83,61,109,61
6384,63,84,61,110,57
6385,63,85,62,111,53
6386,63,86,61,111,54
6387,63,87,61,110,57
6388,63,88,61,109,54
6389,63,89,61,109,55
6390,63,90,61,110,55
6391,63,91,60,109,54
6392,63,92,59,111,55
6393,63,93,60,109,53
6394,63,94,56,109,57
6395,63,95,59,105,57
6396,63,96,63,105,58
6397,63,97,60,106,59
6398,63,98,57,108,59
6399,63,99,61,105,60
6400,64,0,43,101,52
6401,64,1,42,103,50
6402,64,2,48,100,49
