Index,Row,Col,R,G,B
513,5,13,38,86,28
514,5,14,30,86,30
515,5,15,36,85,23
516,5,16,35,90,27
517,5,17,35,90,31
518,5,18,34,89,35
519,5,19,38,91,38
520,5,20,46,87,38
521,5,21,50,89,38
522,5,22,53,91,38
523,5,23,54,96,39
524,5,24,57,96,38
525,5,25,54,101,32
526,5,26,51,101,41
527,5,27,54,102,38
528,5,28,58,100,41
529,5,29,61,98,44
530,5,30,64,97,42
531,5,31,61,99,35
532,5,32,61,97,36
533,5,33,62,98,38
534,5,34,58,98,37
535,5,35,55,96,32
536,5,36,54,94,31
537,5,37,48,93,36
538,5,38,54,91,31
539,5,39,55,91,32
540,5,40,52,92,37
541,5,41,54,89,36
542,5,42,53,89,37
543,5,43,51,88,36
544,5,44,49,92,31
545,5,45,46,94,34
546,5,46,47,93,34
547,5,47,49,93,37
548,5,48,47,96,35
549,5,49,47,96,36
550,5,50,52,93,37
551,5,51,56,95,30
552,5,52,57,92,34
553,5,53,53,92,37
554,5,54,54,93,37
555,5,55,56,92,37
556,5,56,55,94,42
557,5,57,60,90,39
558,5,58,59,90,41
559,5,59,58,93,41
560,5,60,62,92,39
561,5,61,61,93,39
562,5,62,55,97,40
563,5,63,55,96,34
564,5,64,54,98,35
565,5,65,51,101,35
566,5,66,52,100,38
567,5,67,54,96,39
568,5,68,56,95,32
569,5,69,55,98,31
570,5,70,57,97,35
571,5,71,59,96,34
572,5,72,60,96,28
573,5,73,58,94,34
574,5,74,57,94,36
575,5,75,56,96,39
576,5,76,56,94,36
577,5,77,53,99,30
578,5,78,54,97,32
579,5,79,57,96,33
580,5,80,55,98,35
581,5,81,53,100,38
582,5,82,57,98,43
583,5,83,61,96,44
584,5,84,61,97,43
585,5,85,66,98,43
586,5,86,65,99,39
587,5,87,61,100,39
588,5,88,61,100,41
589,5,89,62,99,38
590,5,90,61,101,37
591,5,91,53,102,42
592,5,92,61,100,42
593,5,93,63,97,40
594,5,94,59,99,42
595,5,95,58,99,42
596,5,96,61,99,38
597,5,97,62,98,32
598,5,98,61,97,40
599,5,99,57,98,45
600,6,0,37,80,30
601,6,1,40,83,32
602,6,2,44,82,34
603,6,3,46,83,32
604,6,4,44,85,30
605,6,5,45,86,30
606,6,6,43,84,27
607,6,7,42,85,30
608,6,8,33,87,32
609,6,9,33,85,36
610,6,10,37,82,38
611,6,11,35,84,34
612,6,12,36,84,31
613,6,13,35,86,28
614,6,14,31,85,29
615,6,15,33,85,30
616,6,16,36,84,29
617,6,17,36,88,28
618,6,18,33,92,31
619,6,19,38,91,36
620,6,20,43,90,39
621,6,21,49,90,36
622,6,22,50,93,36
623,6,23,53,98,37
624,6,24,54,101,34
625,6,25,55,103,35
626,6,26,56,101,36
627,6,27,59,100,38
628,6,28,62,102,40
629,6,29,61,101,39
630,6,30,64,100,37
631,6,31,65,98,39
632,6,32,64,97,39
633,6,33,61,99,36
634,6,34,58,101,34
635,6,35,53,100,36
636,6,36,52,96,38
637,6,37,50,95,42
638,6,38,55,92,39
639,6,39,54,91,40
640,6,40,54,93,36
641,6,41,56,90,33
642,6,42,53,91,38
643,6,43,52,88,40
644,6,44,52,89,32
645,6,45,49,93,33
646,6,46,48,93,36
647,6,47,49,93,35
648,6,48,51,95,34
649,6,49,51,92,37
650,6,50,53,92,35
651,6,51,59,91,31
652,6,52,58,90,32
653,6,53,55,92,34
654,6,54,51,93,35
655,6,55,54,95,35
656,6,56,54,94,38
657,6,57,60,91,40
658,6,58,59,92,40
659,6,59,59,92,38
660,6,60,61,93,37
661,6,61,59,97,36
662,6,62,56,97,33
663,6,63,57,98,33
664,6,64,54,97,36
665,6,65,51,99,36
666,6,66,54,100,34
667,6,67,56,99,34
668,6,68,56,97,34
669,6,69,57,96,36
670,6,70,59,94,37
671,6,71,57,95,36
672,6,72,62,95,30
673,6,73,58,94,34
674,6,74,56,97,32
675,6,75,52,97,36
676,6,76,51,98,38
677,6,77,50,99,38
678,6,78,55,99,36
679,6,79,54,101,37
680,6,80,50,102,38
681,6,81,51,100,39
682,6,82,57,99,44
683,6,83,59,98,42
684,6,84,61,99,42
685,6,85,62,101,41
686,6,86,64,100,42
687,6,87,65,99,42
688,6,88,65,99,43
689,6,89,66,99,41
690,6,90,63,101,40
691,6,91,58,101,40
692,6,92,60,100,41
693,6,93,61,100,44
694,6,94,60,98,45
695,6,95,58,98,37
696,6,96,62,98,37
697,6,97,61,98,38
698,6,98,58,97,40
699,6,99,55,98,38
700,7,0,32,81,32
701,7,1,37,84,32
702,7,2,41,83,31
703,7,3,42,83,32
704,7,4,38,86,34
705,7,5,42,85,32
706,7,6,40,83,36
707,7,7,42,83,31
708,7,8,36,87,29
709,7,9,35,85,33
710,7,10,39,78,35
711,7,11,36,82,34
712,7,12,37,83,32
713,7,13,33,83,33
714,7,14,33,83,32
715,7,15,34,83,29
716,7,16,39,83,38
717,7,17,38,87,33
718,7,18,36,89,32
719,7,19,35,91,39
720,7,20,45,87,38
721,7,21,50,90,33
722,7,22,50,94,37
723,7,23,51,99,39
724,7,24,52,102,38
725,7,25,57,100,41
726,7,26,64,96,41
727,7,27,66,97,41
728,7,28,67,100,40
729,7,29,67,101,39
730,7,30,66,100,39
731,7,31,65,99,41
732,7,32,63,98,42
733,7,33,61,99,41
734,7,34,63,97,39
735,7,35,58,98,40
736,7,36,57,95,41
737,7,37,60,92,39
738,7,38,60,91,38
739,7,39,60,92,38
740,7,40,59,90,34
741,7,41,58,92,29
742,7,42,56,91,32
743,7,43,55,90,32
744,7,44,54,91,29
745,7,45,52,92,35
746,7,46,49,94,34
747,7,47,50,92,35
748,7,48,54,94,32
749,7,49,55,93,33
750,7,50,57,91,34
751,7,51,60,89,35
752,7,52,57,93,33
753,7,53,54,94,34
754,7,54,51,96,34
755,7,55,51,95,36
756,7,56,53,95,36
757,7,57,57,93,37
758,7,58,57,94,39
759,7,59,58,94,37
760,7,60,58,95,35
761,7,61,59,95,33
762,7,62,59,95,34
763,7,63,59,94,34
764,7,64,51,99,41
765,7,65,54,98,36
766,7,66,56,100,33
767,7,67,55,101,35
768,7,68,58,95,33
769,7,69,58,95,39
770,7,70,56,97,36
771,7,71,60,95,37
772,7,72,60,94,34
773,7,73,58,94,36
774,7,74,54,97,36
775,7,75,54,97,37
776,7,76,54,97,37
777,7,77,49,100,40
778,7,78,53,99,38
779,7,79,52,101,37
780,7,80,50,101,40
781,7,81,55,101,42
782,7,82,56,100,44
783,7,83,58,100,42
784,7,84,59,100,42
785,7,85,63,99,40
786,7,86,63,101,41
787,7,87,65,100,45
788,7,88,65,100,43
789,7,89,63,99,45
790,7,90,64,101,43
791,7,91,65,100,40
792,7,92,64,99,36
793,7,93,59,99,39
794,7,94,58,100,43
795,7,95,61,98,40
796,7,96,63,96,39
797,7,97,60,97,41
798,7,98,58,98,40
799,7,99,58,97,39
800,8,0,32,82,26
801,8,1,45,81,28
802,8,2,39,82,28
803,8,3,39,81,31
804,8,4,43,81,28
805,8,5,47,81,28
806,8,6,42,83,34
807,8,7,40,83,33
808,8,8,39,84,28
809,8,9,37,84,32
810,8,10,32,84,33
811,8,11,33,83,32
812,8,12,34,83,29
813,8,13,35,80,31
814,8,14,32,84,31
815,8,15,35,85,28
816,8,16,39,84,33
817,8,17,40,86,31
818,8,18,38,86,32
819,8,19,37,90,38
820,8,20,47,88,34
821,8,21,49,91,33
822,8,22,50,92,33
823,8,23,49,96,41
824,8,24,55,100,39
825,8,25,55,101,41
826,8,26,61,98,41
827,8,27,66,99,42
828,8,28,69,101,42
829,8,29,68,101,43
830,8,30,66,102,40
831,8,31,61,102,38
832,8,32,62,100,42
833,8,33,65,96,42
834,8,34,66,94,41
835,8,35,61,97,42
836,8,36,59,95,39
837,8,37,67,92,32
838,8,38,69,92,29
839,8,39,68,90,31
840,8,40,63,92,33
841,8,41,58,93,31
842,8,42,57,93,31
843,8,43,58,92,31
844,8,44,54,92,35
845,8,45,50,93,36
846,8,46,48,96,35
847,8,47,49,97,31
848,8,48,52,95,34
849,8,49,55,94,35
850,8,50,56,91,38
851,8,51,59,90,37
852,8,52,57,92,35
853,8,53,52,94,33
854,8,54,54,93,37
855,8,55,52,94,37
856,8,56,55,93,37
857,8,57,59,92,37
858,8,58,57,93,38
859,8,59,56,95,39
860,8,60,57,93,37
861,8,61,55,96,38
862,8,62,62,94,32
863,8,63,60,94,36
864,8,64,56,93,35
865,8,65,54,97,38
866,8,66,55,100,34
867,8,67,56,99,33
868,8,68,60,96,36
869,8,69,58,97,36
870,8,70,58,98,34
871,8,71,60,96,31
872,8,72,60,94,35
873,8,73,58,97,38
874,8,74,54,97,37
875,8,75,59,97,36
876,8,76,58,97,34
877,8,77,55,98,37
878,8,78,53,98,39
879,8,79,54,98,40
880,8,80,54,98,42
881,8,81,56,96,42
882,8,82,58,98,41
883,8,83,59,99,41
884,8,84,62,98,37
885,8,85,63,99,36
886,8,86,60,102,41
887,8,87,62,101,42
888,8,88,64,100,42
889,8,89,61,98,45
890,8,90,62,101,43
891,8,91,63,101,41
892,8,92,63,99,37
893,8,93,65,97,38
894,8,94,61,97,38
895,8,95,67,94,39
896,8,96,65,95,42
897,8,97,61,96,41
898,8,98,61,97,34
899,8,99,60,97,35
900,9,0,40,77,31
901,9,1,46,75,26
902,9,2,42,78,22
903,9,3,40,82,28
904,9,4,41,81,29
905,9,5,43,81,32
906,9,6,44,81,36
907,9,7,40,83,29
908,9,8,39,84,29
909,9,9,37,85,32
910,9,10,36,85,30
911,9,11,33,83,31
912,9,12,32,84,32
913,9,13,36,82,32
914,9,14,37,81,30
915,9,15,37,85,31
916,9,16,37,86,29
917,9,17,42,84,29
918,9,18,40,87,34
919,9,19,46,85,37
920,9,20,45,88,34
921,9,21,46,94,26
922,9,22,53,93,28
923,9,23,55,93,33
924,9,24,55,101,38
925,9,25,53,104,39
926,9,26,60,99,43
927,9,27,63,103,42
928,9,28,68,102,42
929,9,29,64,103,43
930,9,30,64,103,43
931,9,31,60,105,42
932,9,32,64,101,40
933,9,33,66,97,40
934,9,34,64,95,41
935,9,35,59,98,44
936,9,36,61,96,39
937,9,37,65,95,37
938,9,38,67,93,35
939,9,39,63,93,39
940,9,40,57,94,37
941,9,41,55,96,34
942,9,42,57,92,35
943,9,43,56,92,36
944,9,44,53,91,38
945,9,45,50,92,38
946,9,46,50,94,34
947,9,47,50,97,33
948,9,48,52,94,36
949,9,49,51,91,36
950,9,50,57,90,39
951,9,51,56,89,41
952,9,52,56,91,39
953,9,53,56,92,34
954,9,54,53,95,39
955,9,55,51,94,38
956,9,56,56,95,34
957,9,57,58,92,37
958,9,58,56,92,42
959,9,59,58,93,41
960,9,60,59,94,36
961,9,61,57,97,36
962,9,62,61,95,33
963,9,63,60,93,36
964,9,64,57,93,37
965,9,65,58,95,39
966,9,66,55,98,36
967,9,67,56,100,37
968,9,68,55,98,40
969,9,69,56,100,38
970,9,70,58,99,30
971,9,71,58,97,33
972,9,72,56,98,36
973,9,73,56,100,35
974,9,74,54,100,38
975,9,75,58,98,37
976,9,76,55,99,38
977,9,77,50,101,43
978,9,78,55,98,42
979,9,79,60,97,39
980,9,80,60,96,39
981,9,81,57,97,42
982,9,82,58,97,40
983,9,83,59,99,42
984,9,84,63,97,39
985,9,85,59,103,36
986,9,86,57,106,41
987,9,87,58,103,44
988,9,88,63,99,42
989,9,89,60,98,45
990,9,90,61,99,44
991,9,91,61,101,41
992,9,92,60,100,41
993,9,93,61,97,40
994,9,94,61,98,44
995,9,95,65,96,44
996,9,96,65,96,43
997,9,97,62,96,43
998,9,98,61,99,39
999,9,99,62,97,35
1000,10,0,36,77,33
1001,10,1,42,74,25
1002,10,2,38,82,28
1003,10,3,34,84,31
1004,10,4,32,82,33
1005,10,5,35,83,31
1006,10,6,36,83,33
1007,10,7,36,82,30
1008,10,8,38,84,28
1009,10,9,38,84,28
1010,10,10,37,81,32
1011,10,11,30,82,38
1012,10,12,28,83,33
1013,10,13,36,80,31
1014,10,14,41,82,28
1015,10,15,39,85,26
1016,10,16,39,85,29
1017,10,17,38,85,32
1018,10,18,37,88,30
1019,10,19,42,89,34
1020,10,20,45,86,36
1021,10,21,45,93,32
1022,10,22,45,97,33
1023,10,23,51,96,35
1024,10,24,51,101,35
1025,10,25,54,103,37
1026,10,26,63,98,41
1027,10,27,58,105,39
1028,10,28,64,104,40
1029,10,29,63,105,42
1030,10,30,63,104,38
1031,10,31,62,103,37
1032,10,32,61,103,39
1033,10,33,62,101,39
1034,10,34,62,99,41
1035,10,35,59,99,44
1036,10,36,60,98,40
1037,10,37,63,96,39
1038,10,38,62,97,37
1039,10,39,57,94,41
1040,10,40,57,96,40
1041,10,41,57,93,39
1042,10,42,56,93,42
1043,10,43,55,91,42
1044,10,44,53,91,41
1045,10,45,53,92,41
1046,10,46,54,93,36
1047,10,47,51,95,35
1048,10,48,45,96,39
1049,10,49,53,94,38
1050,10,50,58,90,38
1051,10,51,54,92,39
1052,10,52,54,92,39
1053,10,53,60,89,36
1054,10,54,58,89,33
1055,10,55,57,90,37
1056,10,56,58,92,35
1057,10,57,57,94,38
1058,10,58,55,93,42
1059,10,59,57,94,36
1060,10,60,61,94,32
1061,10,61,61,96,30
1062,10,62,58,97,36
1063,10,63,60,94,38
1064,10,64,58,95,36
1065,10,65,58,96,35
1066,10,66,54,97,38
1067,10,67,60,95,36
1068,10,68,58,98,37
1069,10,69,60,96,38
1070,10,70,58,99,33
1071,10,71,56,100,33
1072,10,72,56,100,33
1073,10,73,58,98,36
1074,10,74,57,98,39
1075,10,75,54,101,37
1076,10,76,54,99,41
1077,10,77,54,97,44
1078,10,78,59,96,39
1079,10,79,61,98,38
1080,10,80,62,97,36
1081,10,81,60,97,37
1082,10,82,60,98,39
1083,10,83,59,99,40
1084,10,84,60,98,39
1085,10,85,58,101,36
1086,10,86,58,103,40
1087,10,87,57,103,44
1088,10,88,56,100,47
1089,10,89,58,99,47
1090,10,90,63,98,43
1091,10,91,57,101,44
1092,10,92,59,100,40
1093,10,93,60,99,44
1094,10,94,60,98,45
1095,10,95,64,98,44
1096,10,96,61,99,42
1097,10,97,58,97,40
1098,10,98,60,99,37
1099,10,99,59,100,38
1100,11,0,31,82,28
1101,11,1,39,79,26
1102,11,2,38,79,27
1103,11,3,33,82,34
1104,11,4,31,84,32
1105,11,5,35,84,26
1106,11,6,34,84,30
1107,11,7,35,83,32
1108,11,8,36,83,33
1109,11,9,32,85,29
1110,11,10,35,84,29
1111,11,11,30,84,31
1112,11,12,30,82,32
1113,11,13,34,79,34
1114,11,14,37,82,28
1115,11,15,35,86,18
1116,11,16,40,84,23
1117,11,17,37,87,32
1118,11,18,39,89,31
1119,11,19,45,87,32
1120,11,20,46,88,32
1121,11,21,49,88,38
1122,11,22,48,93,38
1123,11,23,51,96,34
1124,11,24,48,100,32
1125,11,25,53,100,34
1126,11,26,60,96,41
1127,11,27,59,103,41
1128,11,28,60,104,39
1129,11,29,63,106,41
1130,11,30,62,104,40
1131,11,31,61,103,42
1132,11,32,62,103,41
1133,11,33,62,102,40
1134,11,34,60,103,40
1135,11,35,59,100,45
1136,11,36,59,101,45
1137,11,37,60,99,40
1138,11,38,60,100,34
1139,11,39,58,99,38
1140,11,40,59,98,37
1141,11,41,59,95,40
1142,11,42,59,92,42
1143,11,43,60,91,37
1144,11,44,55,94,36
1145,11,45,57,93,37
1146,11,46,55,93,34
1147,11,47,52,96,35
1148,11,48,50,96,36
1149,11,49,52,94,34
