R,G,B,Drought_AmbientTemp,Drought_ObjectTemp,Delta_T,CWSI
89,130,90,26.71,25.41,-1.3000000000000007,1.0
88,128,90,26.71,25.37,-1.34,0.986
85,128,91,26.71,25.41,-1.3000000000000007,1.0
85,128,90,26.71,25.37,-1.34,0.986
83,126,89,26.71,25.41,-1.3000000000000007,1.0
80,125,91,26.71,25.37,-1.34,0.986
78,120,91,26.71,25.41,-1.3000000000000007,1.0
76,117,91,26.71,25.37,-1.34,0.986
72,117,85,26.71,25.41,-1.3000000000000007,1.0
68,117,82,26.71,25.37,-1.34,0.986
65,118,81,26.71,25.41,-1.3000000000000007,1.0
63,117,79,26.71,25.37,-1.34,0.986
61,118,79,26.71,25.41,-1.3000000000000007,1.0
62,116,80,26.71,25.37,-1.34,0.986
63,115,80,26.71,25.41,-1.3000000000000007,1.0
62,116,78,26.71,25.37,-1.34,0.986
63,117,77,26.71,25.41,-1.3000000000000007,1.0
63,118,77,26.71,25.37,-1.34,0.986
68,118,80,26.71,25.41,-1.3000000000000007,1.0
72,118,82,26.71,25.37,-1.34,0.986
73,119,86,26.71,25.41,-1.3000000000000007,1.0
75,122,84,26.71,25.37,-1.34,0.986
77,123,81,26.71,25.41,-1.3000000000000007,1.0
76,122,80,26.71,25.37,-1.34,0.986
77,119,81,26.71,25.41,-1.3000000000000007,1.0
75,118,81,26.71,25.37,-1.34,0.986
73,118,77,26.71,25.41,-1.3000000000000007,1.0
73,117,78,26.71,25.37,-1.34,0.986
70,114,80,26.71,25.41,-1.3000000000000007,1.0
64,113,79,26.71,25.37,-1.34,0.986
59,112,77,26.71,25.41,-1.3000000000000007,1.0
55,111,76,26.71,25.37,-1.34,0.986
52,110,70,26.71,25.41,-1.3000000000000007,1.0
47,110,68,26.71,25.37,-1.34,0.986
46,105,65,26.71,25.41,-1.3000000000000007,1.0
47,100,68,26.71,25.37,-1.34,0.986
46,100,68,26.71,25.41,-1.3000000000000007,1.0
43,101,66,26.71,25.37,-1.34,0.986
44,104,64,26.71,25.41,-1.3000000000000007,1.0
47,106,61,26.71,25.37,-1.34,0.986
48,109,61,26.71,25.41,-1.3000000000000007,1.0
79,121,78,26.71,25.37,-1.34,0.986
77,121,79,26.71,25.41,-1.3000000000000007,1.0
79,119,77,26.71,25.37,-1.34,0.986
77,120,76,26.71,25.41,-1.3000000000000007,1.0
77,117,76,26.71,25.37,-1.34,0.986
79,114,79,26.71,25.41,-1.3000000000000007,1.0
77,117,78,26.71,25.37,-1.34,0.986
72,119,78,26.71,25.41,-1.3000000000000007,1.0
72,118,80,26.71,25.37,-1.34,0.986
72,118,73,26.71,25.41,-1.3000000000000007,1.0
72,118,70,26.71,25.37,-1.34,0.986
72,115,72,26.71,25.41,-1.3000000000000007,1.0
70,113,69,26.71,25.37,-1.34,0.986
68,113,67,26.71,25.41,-1.3000000000000007,1.0
69,110,63,26.71,25.37,-1.34,0.986
65,108,59,26.71,25.41,-1.3000000000000007,1.0
60,108,59,26.71,25.37,-1.34,0.986
53,108,62,26.71,25.41,-1.3000000000000007,1.0
51,105,60,26.71,25.37,-1.34,0.986
50,103,58,26.71,25.41,-1.3000000000000007,1.0
46,102,55,26.71,25.37,-1.34,0.986
43,100,56,26.71,25.41,-1.3000000000000007,1.0
41,99,54,26.71,25.37,-1.34,0.986
39,99,56,26.71,25.41,-1.3000000000000007,1.0
32,97,48,26.71,25.37,-1.34,0.986
28,100,55,26.71,25.41,-1.3000000000000007,1.0
28,95,53,26.71,25.37,-1.34,0.986
29,94,50,26.71,25.41,-1.3000000000000007,1.0
32,94,47,26.71,25.37,-1.34,0.986
31,93,46,26.71,25.41,-1.3000000000000007,1.0
30,91,47,26.71,25.37,-1.34,0.986
30,88,50,26.71,25.41,-1.3000000000000007,1.0
27,91,52,26.71,25.37,-1.34,0.986
27,95,53,26.71,25.41,-1.3000000000000007,1.0
28,99,51,26.71,25.37,-1.34,0.986
29,101,51,26.71,25.41,-1.3000000000000007,1.0
29,101,56,26.71,25.37,-1.34,0.986
31,103,62,26.71,25.41,-1.3000000000000007,1.0
37,107,71,26.71,25.37,-1.34,0.986
43,108,73,26.71,25.41,-1.3000000000000007,1.0
49,116,73,26.71,25.37,-1.34,0.986
57,121,74,26.71,25.41,-1.3000000000000007,1.0
64,125,75,26.71,25.37,-1.34,0.986
72,128,80,26.71,25.41,-1.3000000000000007,1.0
77,131,85,26.71,25.37,-1.34,0.986
80,132,91,26.71,25.41,-1.3000000000000007,1.0
86,134,91,26.71,25.37,-1.34,0.986
91,137,91,26.71,25.41,-1.3000000000000007,1.0
100,136,91,26.71,25.37,-1.34,0.986
101,136,93,26.71,25.41,-1.3000000000000007,1.0
101,139,94,26.71,25.37,-1.34,0.986
103,137,97,26.71,25.41,-1.3000000000000007,1.0
103,136,98,26.71,25.37,-1.34,0.986
102,137,97,26.71,25.41,-1.3000000000000007,1.0
100,137,95,26.71,25.37,-1.34,0.986
98,136,93,26.71,25.41,-1.3000000000000007,1.0
96,135,94,26.71,25.37,-1.34,0.986
91,134,94,26.71,25.41,-1.3000000000000007,1.0
88,132,92,26.71,25.37,-1.34,0.986
87,130,89,26.71,25.41,-1.3000000000000007,1.0
85,130,89,26.71,25.37,-1.34,0.986
85,127,90,26.71,25.41,-1.3000000000000007,1.0
84,127,90,26.71,25.37,-1.34,0.986
86,126,86,26.71,25.41,-1.3000000000000007,1.0
81,123,88,26.71,25.37,-1.34,0.986
78,119,92,26.71,25.41,-1.3000000000000007,1.0
74,117,91,26.71,25.37,-1.34,0.986
68,118,86,26.71,25.41,-1.3000000000000007,1.0
66,118,81,26.71,25.37,-1.34,0.986
64,115,79,26.71,25.41,-1.3000000000000007,1.0
61,119,77,26.71,25.37,-1.34,0.986
60,118,77,26.71,25.41,-1.3000000000000007,1.0
62,115,79,26.71,25.37,-1.34,0.986
62,114,81,26.71,25.41,-1.3000000000000007,1.0
61,115,79,26.71,25.37,-1.34,0.986
61,115,72,26.71,25.41,-1.3000000000000007,1.0
63,115,72,26.71,25.37,-1.34,0.986
68,116,75,26.71,25.41,-1.3000000000000007,1.0
72,117,79,26.71,25.37,-1.34,0.986
74,117,80,26.71,25.41,-1.3000000000000007,1.0
72,120,79,26.71,25.37,-1.34,0.986
73,122,81,26.71,25.41,-1.3000000000000007,1.0
74,122,80,26.71,25.37,-1.34,0.986
76,117,79,26.71,25.41,-1.3000000000000007,1.0
74,116,79,26.71,25.37,-1.34,0.986
71,117,79,26.71,25.41,-1.3000000000000007,1.0
70,113,79,26.71,25.37,-1.34,0.986
68,112,79,26.71,25.41,-1.3000000000000007,1.0
63,113,74,26.71,25.37,-1.34,0.986
57,113,72,26.71,25.41,-1.3000000000000007,1.0
55,110,70,26.71,25.37,-1.34,0.986
52,108,66,26.71,25.41,-1.3000000000000007,1.0
51,106,62,26.71,25.37,-1.34,0.986
48,103,65,26.71,25.41,-1.3000000000000007,1.0
47,101,63,26.71,25.37,-1.34,0.986
42,105,64,26.71,25.41,-1.3000000000000007,1.0
41,105,64,26.71,25.37,-1.34,0.986
43,104,62,26.71,25.41,-1.3000000000000007,1.0
45,105,58,26.71,25.37,-1.34,0.986
48,103,60,26.71,25.41,-1.3000000000000007,1.0
79,120,75,26.71,25.37,-1.34,0.986
78,119,76,26.71,25.41,-1.3000000000000007,1.0
78,118,74,26.71,25.37,-1.34,0.986
76,120,73,26.71,25.41,-1.3000000000000007,1.0
73,119,74,26.71,25.37,-1.34,0.986
74,116,79,26.71,25.41,-1.3000000000000007,1.0
75,117,76,26.71,25.37,-1.34,0.986
70,121,71,26.71,25.41,-1.3000000000000007,1.0
70,120,73,26.71,25.37,-1.34,0.986
70,119,74,26.71,25.41,-1.3000000000000007,1.0
70,116,75,26.71,25.37,-1.34,0.986
71,113,69,26.71,25.41,-1.3000000000000007,1.0
67,113,68,26.71,25.37,-1.34,0.986
66,112,66,26.71,25.41,-1.3000000000000007,1.0
65,111,61,26.71,25.37,-1.34,0.986
61,110,59,26.71,25.41,-1.3000000000000007,1.0
59,105,57,26.71,25.37,-1.34,0.986
54,105,58,26.71,25.41,-1.3000000000000007,1.0
51,102,58,26.71,25.37,-1.34,0.986
46,103,58,26.71,25.41,-1.3000000000000007,1.0
42,101,60,26.71,25.37,-1.34,0.986
38,97,57,26.71,25.41,-1.3000000000000007,1.0
37,98,52,26.71,25.37,-1.34,0.986
35,98,55,26.71,25.41,-1.3000000000000007,1.0
35,95,54,26.71,25.37,-1.34,0.986
34,93,48,26.71,25.41,-1.3000000000000007,1.0
30,94,51,26.71,25.37,-1.34,0.986
31,94,48,26.71,25.41,-1.3000000000000007,1.0
29,94,46,26.71,25.37,-1.34,0.986
29,92,46,26.71,25.41,-1.3000000000000007,1.0
31,88,48,26.71,25.37,-1.34,0.986
32,89,49,26.71,25.41,-1.3000000000000007,1.0
29,96,49,26.71,25.37,-1.34,0.986
29,98,54,26.71,25.41,-1.3000000000000007,1.0
25,100,54,26.71,25.37,-1.34,0.986
27,102,59,26.71,25.41,-1.3000000000000007,1.0
36,102,54,26.71,25.37,-1.34,0.986
40,103,59,26.71,25.41,-1.3000000000000007,1.0
41,107,71,26.71,25.37,-1.34,0.986
47,111,73,26.71,25.41,-1.3000000000000007,1.0
52,116,74,26.71,25.37,-1.34,0.986
61,123,78,26.71,25.41,-1.3000000000000007,1.0
66,125,76,26.71,25.37,-1.34,0.986
76,127,83,26.71,25.41,-1.3000000000000007,1.0
80,131,85,26.71,25.37,-1.34,0.986
83,133,86,26.71,25.41,-1.3000000000000007,1.0
87,136,91,26.71,25.37,-1.34,0.986
93,138,93,26.71,25.41,-1.3000000000000007,1.0
99,137,95,26.71,25.37,-1.34,0.986
100,138,95,26.71,25.41,-1.3000000000000007,1.0
101,137,97,26.71,25.37,-1.34,0.986
101,136,100,26.71,25.41,-1.3000000000000007,1.0
102,136,99,26.71,25.37,-1.34,0.986
102,136,97,26.71,25.41,-1.3000000000000007,1.0
98,137,97,26.71,25.37,-1.34,0.986
95,136,96,26.71,25.41,-1.3000000000000007,1.0
94,133,97,26.71,25.37,-1.34,0.986
91,132,95,26.71,25.41,-1.3000000000000007,1.0
89,131,95,26.71,25.37,-1.34,0.986
86,131,93,26.71,25.41,-1.3000000000000007,1.0
85,128,92,26.71,25.37,-1.34,0.986
85,125,91,26.71,25.41,-1.3000000000000007,1.0
85,124,86,26.71,25.37,-1.34,0.986
85,124,84,26.71,25.41,-1.3000000000000007,1.0
80,123,87,26.71,25.37,-1.34,0.986
77,119,90,26.71,25.41,-1.3000000000000007,1.0
72,118,89,26.71,25.37,-1.34,0.986
65,119,84,26.71,25.41,-1.3000000000000007,1.0
64,116,81,26.71,25.37,-1.34,0.986
64,116,77,26.71,25.41,-1.3000000000000007,1.0
61,116,76,26.71,25.37,-1.34,0.986
58,118,79,26.71,25.41,-1.3000000000000007,1.0
57,116,79,26.71,25.37,-1.34,0.986
59,114,78,26.71,25.41,-1.3000000000000007,1.0
57,115,78,26.71,25.37,-1.34,0.986
58,115,77,26.71,25.41,-1.3000000000000007,1.0
60,115,78,26.71,25.37,-1.34,0.986
61,115,78,26.71,25.41,-1.3000000000000007,1.0
67,113,80,26.71,25.37,-1.34,0.986
71,116,80,26.71,25.41,-1.3000000000000007,1.0
72,118,81,26.71,25.37,-1.34,0.986
71,120,82,26.71,25.41,-1.3000000000000007,1.0
72,120,81,26.71,25.37,-1.34,0.986
74,117,81,26.71,25.41,-1.3000000000000007,1.0
76,113,79,26.71,25.37,-1.34,0.986
70,113,79,26.71,25.41,-1.3000000000000007,1.0
68,114,80,26.71,25.37,-1.34,0.986
64,112,79,26.71,25.41,-1.3000000000000007,1.0
58,113,76,26.71,25.37,-1.34,0.986
55,113,74,26.71,25.41,-1.3000000000000007,1.0
51,112,69,26.71,25.37,-1.34,0.986
48,110,67,26.71,25.41,-1.3000000000000007,1.0
49,106,66,26.71,25.37,-1.34,0.986
50,103,62,26.71,25.41,-1.3000000000000007,1.0
44,103,59,26.71,25.37,-1.34,0.986
42,103,61,26.71,25.41,-1.3000000000000007,1.0
39,105,61,26.71,25.37,-1.34,0.986
43,105,59,26.71,25.41,-1.3000000000000007,1.0
45,103,61,26.71,25.37,-1.34,0.986
46,101,67,26.71,25.41,-1.3000000000000007,1.0
74,120,75,26.71,25.37,-1.34,0.986
78,118,74,26.71,25.41,-1.3000000000000007,1.0
79,117,74,26.71,25.37,-1.34,0.986
77,119,71,26.71,25.41,-1.3000000000000007,1.0
74,119,73,26.71,25.37,-1.34,0.986
73,118,75,26.71,25.41,-1.3000000000000007,1.0
74,117,74,26.71,25.37,-1.34,0.986
73,118,71,26.71,25.41,-1.3000000000000007,1.0
71,119,67,26.71,25.37,-1.34,0.986
71,116,71,26.71,25.41,-1.3000000000000007,1.0
70,112,72,26.71,25.37,-1.34,0.986
68,113,71,26.71,25.41,-1.3000000000000007,1.0
64,113,68,26.71,25.37,-1.34,0.986
63,111,65,26.71,25.41,-1.3000000000000007,1.0
60,111,61,26.71,25.37,-1.34,0.986
59,110,57,26.71,25.41,-1.3000000000000007,1.0
59,105,56,26.71,25.37,-1.34,0.986
52,104,58,26.71,25.41,-1.3000000000000007,1.0
49,100,56,26.71,25.37,-1.34,0.986
49,101,50,26.71,25.41,-1.3000000000000007,1.0
45,99,46,26.71,25.37,-1.34,0.986
38,98,55,26.71,25.41,-1.3000000000000007,1.0
40,95,52,26.71,25.37,-1.34,0.986
40,92,52,26.71,25.41,-1.3000000000000007,1.0
37,89,51,26.71,25.37,-1.34,0.986
37,90,47,26.71,25.41,-1.3000000000000007,1.0
35,93,47,26.71,25.37,-1.34,0.986
30,94,49,26.71,25.41,-1.3000000000000007,1.0
31,92,46,26.71,25.37,-1.34,0.986
33,92,48,26.71,25.41,-1.3000000000000007,1.0
28,92,52,26.71,25.37,-1.34,0.986
31,95,49,26.71,25.41,-1.3000000000000007,1.0
31,98,47,26.71,25.37,-1.34,0.986
30,100,50,26.71,25.41,-1.3000000000000007,1.0
28,102,53,26.71,25.37,-1.34,0.986
32,101,59,26.71,25.41,-1.3000000000000007,1.0
40,103,60,26.71,25.37,-1.34,0.986
43,105,62,26.71,25.41,-1.3000000000000007,1.0
48,110,66,26.71,25.37,-1.34,0.986
51,116,71,26.71,25.41,-1.3000000000000007,1.0
53,119,77,26.71,25.37,-1.34,0.986
62,122,82,26.71,25.41,-1.3000000000000007,1.0
70,127,84,26.71,25.37,-1.34,0.986
78,128,90,26.71,25.41,-1.3000000000000007,1.0
83,131,91,26.71,25.37,-1.34,0.986
88,134,90,26.71,25.41,-1.3000000000000007,1.0
92,137,87,26.71,25.37,-1.34,0.986
93,139,93,26.71,25.41,-1.3000000000000007,1.0
98,138,96,26.71,25.37,-1.34,0.986
101,138,99,26.71,25.41,-1.3000000000000007,1.0
100,138,101,26.71,25.37,-1.34,0.986
100,138,101,26.71,25.41,-1.3000000000000007,1.0
100,137,98,26.71,25.37,-1.34,0.986
101,134,95,26.71,25.41,-1.3000000000000007,1.0
98,132,97,26.71,25.37,-1.34,0.986
94,133,100,26.71,25.41,-1.3000000000000007,1.0
92,131,98,26.71,25.37,-1.34,0.986
92,131,94,26.71,25.41,-1.3000000000000007,1.0
88,130,93,26.71,25.37,-1.34,0.986
84,129,94,26.71,25.41,-1.3000000000000007,1.0
84,128,92,26.71,25.37,-1.34,0.986
83,125,89,26.71,25.41,-1.3000000000000007,1.0
83,122,86,26.71,25.37,-1.34,0.986
83,122,86,26.71,25.41,-1.3000000000000007,1.0
81,120,85,26.71,25.37,-1.34,0.986
77,120,87,26.71,25.41,-1.3000000000000007,1.0
71,119,89,26.71,25.37,-1.34,0.986
65,119,86,26.71,25.41,-1.3000000000000007,1.0
63,117,78,26.71,25.37,-1.34,0.986
62,116,77,26.71,25.41,-1.3000000000000007,1.0
61,117,78,26.71,25.37,-1.34,0.986
56,117,79,26.71,25.41,-1.3000000000000007,1.0
57,116,79,26.71,25.37,-1.34,0.986
56,114,75,26.71,25.41,-1.3000000000000007,1.0
54,116,75,26.71,25.37,-1.34,0.986
56,115,77,26.71,25.41,-1.3000000000000007,1.0
58,114,77,26.71,25.37,-1.34,0.986
61,113,78,26.71,25.41,-1.3000000000000007,1.0
69,112,80,26.71,25.37,-1.34,0.986
70,114,82,26.71,25.41,-1.3000000000000007,1.0
69,118,78,26.71,25.37,-1.34,0.986
70,120,77,26.71,25.41,-1.3000000000000007,1.0
70,120,79,26.71,25.37,-1.34,0.986
72,117,79,26.71,25.41,-1.3000000000000007,1.0
75,112,80,26.71,25.37,-1.34,0.986
70,112,82,26.71,25.41,-1.3000000000000007,1.0
65,113,80,26.71,25.37,-1.34,0.986
60,114,77,26.71,25.41,-1.3000000000000007,1.0
57,113,78,26.71,25.37,-1.34,0.986
54,111,74,26.71,25.41,-1.3000000000000007,1.0
49,111,69,26.71,25.37,-1.34,0.986
47,108,65,26.71,25.41,-1.3000000000000007,1.0
51,104,60,26.71,25.37,-1.34,0.986
45,105,57,26.71,25.41,-1.3000000000000007,1.0
39,105,53,26.71,25.37,-1.34,0.986
40,105,57,26.71,25.41,-1.3000000000000007,1.0
36,107,56,26.71,25.37,-1.34,0.986
40,103,59,26.71,25.41,-1.3000000000000007,1.0
42,103,59,26.71,25.37,-1.34,0.986
42,103,65,26.71,25.41,-1.3000000000000007,1.0
69,120,74,26.71,25.37,-1.34,0.986
74,118,75,26.71,25.41,-1.3000000000000007,1.0
74,116,74,26.71,25.37,-1.34,0.986
73,118,72,26.71,25.41,-1.3000000000000007,1.0
71,119,72,26.71,25.37,-1.34,0.986
74,118,72,26.71,25.41,-1.3000000000000007,1.0
73,115,73,26.71,25.37,-1.34,0.986
72,114,73,26.71,25.41,-1.3000000000000007,1.0
74,113,69,26.71,25.37,-1.34,0.986
71,114,73,26.71,25.41,-1.3000000000000007,1.0
71,110,68,26.71,25.37,-1.34,0.986
70,107,66,26.71,25.41,-1.3000000000000007,1.0
62,111,65,26.71,25.37,-1.34,0.986
61,109,65,26.71,25.41,-1.3000000000000007,1.0
59,108,60,26.71,25.37,-1.34,0.986
59,107,56,26.71,25.41,-1.3000000000000007,1.0
55,103,58,26.71,25.37,-1.34,0.986
49,103,57,26.71,25.41,-1.3000000000000007,1.0
42,102,55,26.71,25.37,-1.34,0.986
42,100,54,26.71,25.41,-1.3000000000000007,1.0
42,100,54,26.71,25.37,-1.34,0.986
38,97,53,26.71,25.41,-1.3000000000000007,1.0
40,94,51,26.71,25.37,-1.34,0.986
39,92,49,26.71,25.41,-1.3000000000000007,1.0
36,92,47,26.71,25.37,-1.34,0.986
35,91,47,26.71,25.41,-1.3000000000000007,1.0
29,92,46,26.71,25.37,-1.34,0.986
26,92,46,26.71,25.41,-1.3000000000000007,1.0
33,90,46,26.71,25.37,-1.34,0.986
31,92,47,26.71,25.41,-1.3000000000000007,1.0
25,94,55,26.71,25.37,-1.34,0.986
28,95,53,26.71,25.41,-1.3000000000000007,1.0
30,98,49,26.71,25.37,-1.34,0.986
30,101,53,26.71,25.41,-1.3000000000000007,1.0
31,102,57,26.71,25.37,-1.34,0.986
33,102,58,26.71,25.41,-1.3000000000000007,1.0
38,105,59,26.71,25.37,-1.34,0.986
42,110,66,26.71,25.41,-1.3000000000000007,1.0
52,113,63,26.71,25.37,-1.34,0.986
51,117,72,26.71,25.41,-1.3000000000000007,1.0
58,119,81,26.71,25.37,-1.34,0.986
65,121,82,26.71,25.41,-1.3000000000000007,1.0
75,127,80,26.71,25.37,-1.34,0.986
79,129,84,26.71,25.41,-1.3000000000000007,1.0
84,130,92,26.71,25.37,-1.34,0.986
88,135,94,26.71,25.41,-1.3000000000000007,1.0
94,138,90,26.71,25.37,-1.34,0.986
96,140,93,26.71,25.41,-1.3000000000000007,1.0
100,139,96,26.71,25.37,-1.34,0.986
103,139,99,26.71,25.41,-1.3000000000000007,1.0
102,139,100,26.71,25.37,-1.34,0.986
99,138,99,26.71,25.41,-1.3000000000000007,1.0
97,138,97,26.71,25.37,-1.34,0.986
99,134,96,26.71,25.41,-1.3000000000000007,1.0
98,130,97,26.71,25.37,-1.34,0.986
95,130,97,26.71,25.41,-1.3000000000000007,1.0
93,130,96,26.71,25.37,-1.34,0.986
89,131,90,26.71,25.41,-1.3000000000000007,1.0
88,129,87,26.71,25.37,-1.34,0.986
85,129,89,26.71,25.41,-1.3000000000000007,1.0
84,128,87,26.71,25.37,-1.34,0.986
82,126,86,26.71,25.41,-1.3000000000000007,1.0
81,124,87,26.71,25.37,-1.34,0.986
79,122,87,26.71,25.41,-1.3000000000000007,1.0
80,119,84,26.71,25.37,-1.34,0.986
72,120,87,26.71,25.41,-1.3000000000000007,1.0
65,121,88,26.71,25.37,-1.34,0.986
64,120,82,26.71,25.41,-1.3000000000000007,1.0
61,118,73,26.71,25.37,-1.34,0.986
62,115,76,26.71,25.41,-1.3000000000000007,1.0
59,115,80,26.71,25.37,-1.34,0.986
54,116,79,26.71,25.41,-1.3000000000000007,1.0
56,115,80,26.71,25.37,-1.34,0.986
56,114,74,26.71,25.41,-1.3000000000000007,1.0
57,114,73,26.71,25.37,-1.34,0.986
55,114,76,26.71,25.41,-1.3000000000000007,1.0
55,115,75,26.71,25.37,-1.34,0.986
58,115,76,26.71,25.41,-1.3000000000000007,1.0
63,114,81,26.71,25.37,-1.34,0.986
70,114,82,26.71,25.41,-1.3000000000000007,1.0
71,117,77,26.71,25.37,-1.34,0.986
71,120,74,26.71,25.41,-1.3000000000000007,1.0
72,118,78,26.71,25.37,-1.34,0.986
70,118,79,26.71,25.41,-1.3000000000000007,1.0
70,114,81,26.71,25.37,-1.34,0.986
69,113,80,26.71,25.41,-1.3000000000000007,1.0
64,115,78,26.71,25.37,-1.34,0.986
60,115,75,26.71,25.41,-1.3000000000000007,1.0
59,111,75,26.71,25.37,-1.34,0.986
57,109,72,26.71,25.41,-1.3000000000000007,1.0
54,108,67,26.71,25.37,-1.34,0.986
51,106,63,26.71,25.41,-1.3000000000000007,1.0
47,105,62,26.71,25.37,-1.34,0.986
44,103,61,26.71,25.41,-1.3000000000000007,1.0
41,103,55,26.71,25.37,-1.34,0.986
41,103,54,26.71,25.41,-1.3000000000000007,1.0
39,103,54,26.71,25.37,-1.34,0.986
39,105,53,26.71,25.41,-1.3000000000000007,1.0
39,105,56,26.71,25.37,-1.34,0.986
41,105,60,26.71,25.41,-1.3000000000000007,1.0
65,120,71,26.71,25.37,-1.34,0.986
68,118,75,26.71,25.41,-1.3000000000000007,1.0
70,117,73,26.71,25.37,-1.34,0.986
70,117,73,26.71,25.41,-1.3000000000000007,1.0
67,117,72,26.71,25.37,-1.34,0.986
69,115,71,26.71,25.41,-1.3000000000000007,1.0
69,114,73,26.71,25.37,-1.34,0.986
70,113,72,26.71,25.41,-1.3000000000000007,1.0
66,112,73,26.71,25.37,-1.34,0.986
68,109,69,26.71,25.41,-1.3000000000000007,1.0
69,107,62,26.71,25.37,-1.34,0.986
68,107,62,26.71,25.41,-1.3000000000000007,1.0
62,109,63,26.71,25.37,-1.34,0.986
57,108,65,26.71,25.41,-1.3000000000000007,1.0
56,105,63,26.71,25.37,-1.34,0.986
55,103,58,26.71,25.41,-1.3000000000000007,1.0
51,102,58,26.71,25.37,-1.34,0.986
45,100,56,26.71,25.41,-1.3000000000000007,1.0
42,100,55,26.71,25.37,-1.34,0.986
40,99,55,26.71,25.41,-1.3000000000000007,1.0
35,99,55,26.71,25.37,-1.34,0.986
34,97,58,26.71,25.41,-1.3000000000000007,1.0
33,95,50,26.71,25.37,-1.34,0.986
32,95,47,26.71,25.41,-1.3000000000000007,1.0
30,95,47,26.71,25.37,-1.34,0.986
29,94,49,26.71,25.41,-1.3000000000000007,1.0
29,94,47,26.71,25.37,-1.34,0.986
29,93,44,26.71,25.41,-1.3000000000000007,1.0
33,91,45,26.71,25.37,-1.34,0.986
29,92,54,26.71,25.41,-1.3000000000000007,1.0
29,92,55,26.71,25.37,-1.34,0.986
32,96,53,26.71,25.41,-1.3000000000000007,1.0
34,96,47,26.71,25.37,-1.34,0.986
30,100,57,26.71,25.41,-1.3000000000000007,1.0
32,100,58,26.71,25.37,-1.34,0.986
34,104,60,26.71,25.41,-1.3000000000000007,1.0
39,107,63,26.71,25.37,-1.34,0.986
44,110,69,26.71,25.41,-1.3000000000000007,1.0
47,115,73,26.71,25.37,-1.34,0.986
52,118,75,26.71,25.41,-1.3000000000000007,1.0
60,120,81,26.71,25.37,-1.34,0.986
64,123,85,26.71,25.41,-1.3000000000000007,1.0
75,129,81,26.71,25.37,-1.34,0.986
80,130,84,26.71,25.41,-1.3000000000000007,1.0
85,132,95,26.71,25.37,-1.34,0.986
90,135,96,26.71,25.41,-1.3000000000000007,1.0
94,137,92,26.71,25.37,-1.34,0.986
96,140,94,26.71,25.41,-1.3000000000000007,1.0
99,141,97,26.71,25.37,-1.34,0.986
98,141,102,26.71,25.41,-1.3000000000000007,1.0
100,139,100,26.71,25.37,-1.34,0.986
100,138,97,26.71,25.41,-1.3000000000000007,1.0
98,136,94,26.71,25.37,-1.34,0.986
96,134,90,26.71,25.41,-1.3000000000000007,1.0
92,133,93,26.71,25.37,-1.34,0.986
91,132,93,26.71,25.41,-1.3000000000000007,1.0
91,131,92,26.71,25.37,-1.34,0.986
90,129,89,26.71,25.41,-1.3000000000000007,1.0
87,128,89,26.71,25.37,-1.34,0.986
87,127,88,26.71,25.41,-1.3000000000000007,1.0
84,125,87,26.71,25.37,-1.34,0.986
82,123,88,26.71,25.41,-1.3000000000000007,1.0
79,121,86,26.71,25.37,-1.34,0.986
77,121,83,26.71,25.41,-1.3000000000000007,1.0
73,121,82,26.71,25.37,-1.34,0.986
68,120,85,26.71,25.41,-1.3000000000000007,1.0
63,119,85,26.71,25.37,-1.34,0.986
62,120,82,26.71,25.41,-1.3000000000000007,1.0
59,116,76,26.71,25.37,-1.34,0.986
55,114,78,26.71,25.41,-1.3000000000000007,1.0
55,115,79,26.71,25.37,-1.34,0.986
56,113,79,26.71,25.41,-1.3000000000000007,1.0
55,113,77,26.71,25.37,-1.34,0.986
55,113,73,26.71,25.41,-1.3000000000000007,1.0
56,112,72,26.71,25.37,-1.34,0.986
55,114,76,26.71,25.41,-1.3000000000000007,1.0
54,115,76,26.71,25.37,-1.34,0.986
56,116,77,26.71,25.41,-1.3000000000000007,1.0
61,117,78,26.71,25.37,-1.34,0.986
67,115,78,26.71,25.41,-1.3000000000000007,1.0
72,115,78,26.71,25.37,-1.34,0.986
72,118,78,26.71,25.41,-1.3000000000000007,1.0
72,118,79,26.71,25.37,-1.34,0.986
71,115,80,26.71,25.41,-1.3000000000000007,1.0
67,116,80,26.71,25.37,-1.34,0.986
65,117,79,26.71,25.41,-1.3000000000000007,1.0
63,115,76,26.71,25.37,-1.34,0.986
60,113,75,26.71,25.41,-1.3000000000000007,1.0
59,110,73,26.71,25.37,-1.34,0.986
59,108,69,26.71,25.41,-1.3000000000000007,1.0
53,108,66,26.71,25.37,-1.34,0.986
50,107,61,26.71,25.41,-1.3000000000000007,1.0
45,107,61,26.71,25.37,-1.34,0.986
41,103,62,26.71,25.41,-1.3000000000000007,1.0
40,103,57,26.71,25.37,-1.34,0.986
41,99,55,26.71,25.41,-1.3000000000000007,1.0
41,97,57,26.71,25.37,-1.34,0.986
40,101,56,26.71,25.41,-1.3000000000000007,1.0
39,101,57,26.71,25.37,-1.34,0.986
39,103,60,26.71,25.41,-1.3000000000000007,1.0
68,117,70,26.71,25.37,-1.34,0.986
64,117,72,26.71,25.41,-1.3000000000000007,1.0
64,116,74,26.71,25.37,-1.34,0.986
65,116,74,26.71,25.41,-1.3000000000000007,1.0
65,115,73,26.71,25.37,-1.34,0.986
62,115,75,26.71,25.41,-1.3000000000000007,1.0
